collected_at_jst,published_at,region,country,topic,article_frame,innovation_policy,policy_area,policy_relevance,source_type,source,title,title_ja,summary,summary_ja,url,canonical_id,first_seen,status,notes,scope_review_version,scope_reason,scope_content_type,scope_focus,scope_evidence,academic_kind,academic_review_version,review_status,venue,doi,citation_count,discovery_method,collection_mode
2026-07-26T21:02:36+09:00,2026-07-21T08:26:17Z,Global,Global,Healthcare,Technology Innovation,False,,1,Intergovernmental,WHO News,UN report: Global hunger levels ease for third consecutive year as regional disparities persist,,"Global hunger declined for a third consecutive year in 2025, demonstrating that progress is possible. However, the improvements remain fragile, unevenly distributed and insufficient to achieve the Sustainable Development Goals by 2030, according to The State of Food Security and Nutrition in the World 2026 (SOFI 2026) report, released on Tuesday by five United Nations specialized agencies.",,https://www.who.int/news/item/21-07-2026-un-report--global-hunger-levels-ease-for-third-consecutive-year-as-regional-disparities-persist,223e20b3abaf53bd3b29f3e1,2026-07-21T17:26:17+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策に関する情報が不足しているため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T07:00:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,1,Official Company,OpenAI News,OpenAI and Hugging Face partner to address security incident during model evaluation,,"OpenAI and Hugging Face share early findings from a security incident during AI model evaluation, highlighting advanced cyber capabilities and lessons for defenders.",,https://openai.com/index/hugging-face-model-evaluation-security-incident,d925d8c91f460a44f07089c2,2026-07-21T16:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策に関する情報が不足しているため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T06:25:00Z,Asia,South Korea,Semiconductors & Telecom | Artificial Intelligence,Technology Innovation,False,,0,Official Company,Samsung Global Newsroom,Introducing Samsung Galaxy Card,,"Samsung Electronics America today unveiled Samsung Galaxy Card, a seamless way to earn cash rewards on everyday purchases with increased cash rewards for purchases made from Samsung — including the latest devices. Samsung’s first ever credit card offers a new financing option, whether you are giving the gift of Galaxy, treating yourself to a new device, […]",,https://news.samsung.com/global/introducing-samsung-galaxy-card,86a53ad6e44b3c3f076c0d2d,2026-07-21T15:25:00+09:00,Excluded,,tech-innovation-v5,技術や政策に関する具体的な内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T01:50:36Z,United States,United States,Artificial Intelligence,Technology Innovation,False,,0,Major Media,The New York Times Technology,How Google’s A.I. Search Is Imperiling the Open Web,,"As Google incorporates more artificial intelligence into search, people are spending more time on Google. Some website operators are crying foul.",,https://www.nytimes.com/2026/07/20/technology/google-ai-open-web.html,b305c464a9257897db1bad1b,2026-07-21T10:50:36+09:00,Excluded,,tech-innovation-v5,技術や政策に関する具体的な内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:45:54+09:00,2026-07-21T01:41:27Z,EU & Europe,European Patent Organisation,,Innovation Policy,True,Patents & Intellectual Property | National Programs & Strategy,5,Intergovernmental,European Patent Office News,EPO and epi Presidium meet for the annual bilateral exchange,,"Exchange highlights Strategic Plan 2028, Unitary Patent growth and reforms",,https://www.epo.org/en/news-events/news/epo-and-epi-presidium-meet-annual-bilateral-exchange,b1bfc03c5a113cab9b03a8a3,2026-07-21T10:41:27+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T00:00:00Z,United States,United States,,Innovation Policy,True,National Programs & Strategy,3,Policy Institute,Brookings TechTank,The importance of investing in space infrastructure with Bridgit Mendler and Mariel Borowitz | The TechTank Podcast,,,,https://www.brookings.edu/articles/the-importance-of-investing-in-space-infrastructure-with-bridgit-mendler-and-mariel-borowitz-the-techtank-podcast/,d503837c250c9dfc1eb00511,2026-07-21T09:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため。,none,,,News & Official Release,,,,,0,html,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T00:00:00Z,Global,United States,Artificial Intelligence,Technology Innovation,False,,1,Official Company,OpenAI News,David Vélez and Robin Vince join the boards of the OpenAI Foundation and OpenAI Group PBC,,"David Vélez and Robin Vince join the boards of the OpenAI Foundation and OpenAI Group PBC, bringing global leadership in finance, technology, and governance.",,https://openai.com/index/david-velez-robin-vince-join-openai-boards,69e481323262afa1b5216cbe,2026-07-21T09:00:00+09:00,Excluded,,tech-innovation-v5,技術や政策に関する具体的な内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T00:00:00Z,United States,Global,Artificial Intelligence,Technology Innovation,False,,0,Scientific Publication,Nature,Does China’s latest AI model finally equal US rivals? What scientists think,,"Nature, Published online: 21 July 2026; doi:10.1038/d41586-026-02281-2 ‘Kimi K3’ can match or outperform cutting-edge models, says Moonshot AI. But its large size might limit uptake.",,https://www.nature.com/articles/d41586-026-02281-2,249920e047285c982edc9aeb,2026-07-21T09:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T00:00:00Z,Global,Global,Artificial Intelligence,Technology Innovation,False,,0,Scientific Publication,Nature,Don’t let AI steal all the joy: what scientists won’t give up to chatbots,,"Nature, Published online: 21 July 2026; doi:10.1038/d41586-026-02213-0 Nature asked readers of the Nature Briefing what they like about their job and don’t want to hand over.",,https://www.nature.com/articles/d41586-026-02213-0,9f17c5913d6971e2a27d2edc,2026-07-21T09:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T00:00:00Z,Asia,South Korea,Semiconductors & Telecom | Artificial Intelligence,Technology Innovation,False,,0,Official Company,Samsung Global Newsroom,"Samsung Launches Health Assistant Beta, First Fully Integrated AI-Powered Personal Health Assistant",,"Samsung Health Assistant, a fully integrated AI-powered personal health assistant for Samsung Health, is now available in beta for eligible U.S. users. Health Assistant will help users achieve their health and wellness goals by connecting important health data with insights that empower them to ask questions about their health and gain access to rich, personalized […]",,https://news.samsung.com/global/samsung-launches-health-assistant-beta-first-fully-integrated-ai-powered-personal-health-assistant,3fca870bb74b7407690e05da,2026-07-21T09:00:00+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が確認できないため,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-21T00:00:00Z,Global,Global,Quantum,Technology Innovation,False,,0,Conference Paper,OpenAlex Conference Papers,Quantum Machine Learning for Enhanced Cardiovascular Disease Risk Prediction,量子機械学習による心血管疾患リスク予測の向上,OpenAlex research topics: Quantum computer; Quantum; Context (archaeology); Python (programming language); Support vector machine; Quantum machine learning; Genetic programming; Predictive analytics,この研究は、量子アルゴリズムを用いて心血管疾患の予測を行うモデルを探求しており、量子サポートベクターマシンや量子ニューラルネットワークを活用しています。,https://doi.org/10.3390/engproc2026150039,1cd467f8ebb1388daedc245f,2026-07-21T09:00:00+09:00,New,OpenAlex record; work type=conference-paper; citations=0,tech-innovation-v5,量子アルゴリズムを用いた心血管疾患の予測モデルに関する研究であり、具体的な技術内容が含まれているため。,research_breakthrough,量子機械学習による心血管疾患リスク予測,量子サポートベクターマシンや量子ニューラルネットワークを用いたモデルの開発が記載されている。,Conference Paper,openalex-abstract-v2,Conference proceedings — review status varies,,https://doi.org/10.3390/engproc2026150039,0,OpenAlex,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-20T23:00:09Z,Asia,Hong Kong,Artificial Intelligence | Robotics | Fusion Energy,Technology Innovation,False,,0,Major Media,South China Morning Post Technology,"Chinese robot makers’ lament: if we only had a better ‘brain’, and more data",,"Chinese robotics companies lack both sufficient data and a good “brain” to improve the interaction of their products with the physical world, according to industry insiders at the World Artificial Intelligence Conference (WAIC), which concluded on Monday in Shanghai. The most critical challenge for the embodied AI industry was to “link hardware, data, models and real-world scenarios into a closed-loop iterative system”, said Wang Xiaogang, co-founder of SenseTime and chairman of its robotics...",,https://www.scmp.com/tech/article/3361243/chinese-robot-makers-lament-if-we-only-had-better-brain-and-more-data?utm_source=rss_feed,a96f6027027d4aab2a58960e,2026-07-21T08:00:09+09:00,Excluded,,tech-innovation-v5,具体的な技術や政策内容が不足しているため。,none,,,News & Official Release,,,,,0,feed,Historical Backfill
2026-07-26T21:02:36+09:00,2026-07-20T21:06:27Z,United States,United States,Artificial Intelligence,Innovation Policy,True,National Programs & Strategy,3,Policy Institute,Brookings TechTank,Repaying the inheritance: How education and research policy can address AI's borrowed expertise | Brookings,AIの借りた専門知識に対処する教育と研究政策,Niam Yaraghi discusses how education should change amid a tension between short-term productivity and long-term cognitive development.,教育政策が短期的な生産性と長期的な認知発展の間の緊張にどのように対応すべきかについて論じています。,https://brookings.edu/articles/repaying-the-inheritance-how-education-and-research-policy-can-address-ais-borrowed-expertise,42183313e1c951c0483c0d62,2026-07-21T06:06:27+09:00,New,Historical backfill from an allowlisted source.,tech-innovation-v5,教育と研究政策におけるAIの専門知識の活用について具体的な提案がされているため。,technology_policy,AIに関する教育政策の変革,短期的な生産性と長期的な認知発展の間の緊張について論じている。,News & Official Release,,,,,0,Original-site sitemap and page metadata,Historical Backfill
